sample_id,cat_a,cat_b,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30
2764,B,U,-14.628186015201202,-7.648725653285398,48.21458555032183,14.851369208101204,-40.83792874108616,8.061594796788674,42.634612750472456,-5.58814026015161,13.597969734824236,-2.5245851351556237,0.478215962226308,-17.76585337614155,34.487576950530794,-6.188146191775825,17.525513880437106,0.26574968442409563,0.632784940525255,15.593689326544457,-16.96042564095599,10.78033397489975,-77.61611480452311,-11.292824476530257,38.16037484166333,-4.9848423800905035,-0.7733670074287288,0.7566284358152895,-1.7838690447718553,,1.7458541985250948,-5.96353465711271
2765,F,V,54.34669140748245,-2.425456259690276,-8.840520921210643,44.53448719941561,0.5535719066761979,27.667883797422718,18.283603393439357,-15.450864327367524,45.19783787386546,4.493794634490044,-10.75259717444358,-10.100624559799098,-46.76726429793523,12.310952836710117,2.193137010892306,39.339566516270644,30.47032202957017,-16.2145183570314,-9.685914505606826,-22.62828425789515,-2.010772398328964,14.015126311611201,11.07542513439235,-31.962078547605827,0.8169385240655019,-1.851473515203117,0.17101051283170754,-4.993945551791985,5.748787663111953,0.5519787371476526
2766,B,X,-5.912841657653292,-25.470421931241845,-6.148928463509815,-4.367916094152834,13.743411083700822,-11.092629003643985,-41.06029565675775,-11.353282880960922,15.00301922134263,4.974468634784403,-10.572283804151455,-16.13709627810723,-1.5506079763999479,1.6139206535284174,6.232860868700316,-8.901260179515912,-13.17926784241973,-0.5173578678052237,9.366550973494707,6.088037143254198,15.418898398438152,-21.566882671418554,2.878641715154627,-12.858435540291552,2.992055329766037,-3.2452868524302727,-1.9475198018693551,0.22517239052677085,0.0028032092830583243,1.0997737823108324
2767,A,X,3.4394670829068383,-0.8364125754267633,28.178650665915374,1.893593529861711,-3.8349053662102213,-9.608840019886403,2.9130043024376113,1.2310879301005457,-10.933259633411572,-30.171584452133054,-6.426133957490283,23.288085762410866,8.525197997297072,-7.584766915649974,,-6.388526942466189,35.77846030813649,6.223072243789947,8.277585259462704,16.082247098915538,-43.082138392056734,5.663149367146868,13.68268648088658,42.392374343973515,-0.24453405062700256,-0.29198652961269494,0.2828571661613997,-0.3836716524566772,-1.0782875690518128,-1.6870917986636147
2768,A,W,2.6006958618109497,1.7029622185754967,23.42864720506168,-1.0820434346424879,-0.6809274253149997,-13.844572374207676,-1.516284187084585,2.3349172462978007,-6.433422277799718,-34.00033541779722,-10.197833921740173,29.394343828263768,11.805717536396427,-13.450906876965,-25.737594378361923,-4.4435317245989445,39.42174170140086,6.237664789622508,10.029963278253215,12.302789257490527,-34.91413941047957,10.779430123738443,7.680534094608422,49.05220574317859,2.7360343416896513,-2.7574921191228867,-3.747724437266701,-0.01460493312188327,1.547793481269348,10.51097466941027
2769,A,U,-2.8630800962895813,2.854851412617537,25.846392274309505,-3.0926985413547934,0.027476775687081203,-14.106747247996845,1.9106120105855573,8.037172220849062,-14.728906069407655,-38.197182180168134,-11.779156254015161,26.664807199298718,14.280583640938195,-16.416110625181165,-20.7759573996872,-8.360915617315177,34.88021237519371,5.235633152365694,10.838151876927405,21.515460940084594,-44.42494106275277,9.442020167132585,12.115363894787743,52.16475443172135,-1.998033447388662,0.3263775981583098,-1.186991576468654,0.13492302528476235,1.8240235376485803,-2.389180885529162
2770,D,U,35.40401529298929,-17.339425996062275,5.667958273671046,30.83235810731541,2.8139780716300913,0.9089913890584919,-9.702194810476119,-12.876075860782741,25.027056649574767,2.728370278764726,-2.946050564204967,4.136913285312974,-35.83988356015472,10.007979551444528,-21.88968736685633,10.392548350515886,20.29767175940309,-3.407646029876157,0.18743097650051094,-4.196793676399214,1.785041415648673,0.6456483187800255,-1.4654339329764268,-5.1144726789152255,1.0806540321416702,-2.452318217183433,-1.3071766274932402,2.467286336869482,-1.104946081365906,-0.42452850992440305
2771,F,V,43.71729040606391,-6.291029257262547,2.2262659462984224,43.87902685561544,-11.048241739342467,27.083269542783484,12.651553654646953,-37.29908124267195,47.89045131986108,12.198230168206317,-1.7131847225224346,,-38.14543596786321,13.678390856908708,9.552773880334572,32.48496463088165,28.132816263384246,-8.652669417024484,-0.8940797056577269,-32.10420040991288,3.184285554450301,8.272519642030428,17.71760567176076,-29.445429843625924,3.189113168320997,6.436717252718698,3.1475688919893017,0.0827844072092335,-2.4567425359337705,-2.263472520066311
2772,E,U,29.998803381035202,32.315004596151674,-30.025765086400227,-5.607980940572133,20.785122386246215,11.539319069648059,,21.824736306994996,-53.964785791920725,22.26081787991836,-0.9140020079191375,16.053103932653265,-33.885809602248116,25.152944515024565,-23.709830114138995,-19.175284322279023,-10.894841665463472,-9.1690814234145,3.66191641114954,1.6139057622613595,27.720538746481054,12.680953419883213,-18.161681499636767,8.994348919533309,-3.143658796998367,-2.0639453611493397,-0.11171334607641283,-0.6630228108011202,-0.7684443745616929,1.3491289379443512
2773,B,X,-3.2886630963732304,-25.153025717849975,10.56943715252165,-6.6027110469582695,35.15793397105617,-7.600815446313831,-39.544633838960095,-17.4090752111969,4.688471758838963,2.165769094146616,16.947301996614083,-7.143240615032893,-8.95505817595404,18.79581092667915,7.563784938340695,-19.98056709739206,-23.871405250492817,-2.4456896357513624,,10.747219568778169,28.361167565298356,-31.94061169755099,-0.8694096841388618,-23.2031911551383,1.4990951920103868,0.622668051629093,1.6515949451313596,8.704096293200273,1.7001849223913337,3.195479901399102
2774,C,U,-7.5354940534850705,-7.38818487423444,50.06671003903952,19.83440368970211,-38.38783605296369,12.703051202806808,42.27023016845683,-8.13883523180473,21.83355061221598,-1.7402521518157692,-4.645868877026271,-18.981658358710735,30.332700850752598,-5.644321094929797,21.469531668523825,3.343804270175376,,13.216927562565184,-13.92797836379914,8.80322210201162,-82.12875678221549,-10.721841161775476,43.665196590105495,-9.669557174467124,2.4185550217139498,-0.8836052146879138,2.803342253641769,-2.0290864671623394,-3.5051069399927295,3.3107173878572778
2775,F,U,34.54620552687065,38.598850005466375,-25.531448687516644,5.6164373121652895,22.304754653002988,12.019386345688043,-12.461683325580145,24.37794742438266,-61.13284362653614,22.855278312629864,3.941069175523701,23.227523587679045,-38.43988767914705,31.367286600697536,-31.868839064343376,-26.816734530482247,-10.505220528882042,-4.362864546320431,0.08427949298230253,3.3606153094212328,22.87017202867726,17.147998917621308,-18.421407809622508,19.233389005977884,6.3617029799751865,-1.264072669795816,1.841063784331432,-4.131926852793724,5.630472769947598,-0.8020037164374558
2776,E,U,31.761237190936487,40.230866411389734,-20.170616926023182,3.164267789845973,21.855425850871367,12.41165882227708,-12.506258089439296,22.124733126754037,-65.74943880057661,21.351026481465194,5.478296669555856,25.19643413546702,-34.495016703046176,31.4224314458834,-29.669105890938447,-30.87226546007853,-11.182238897596825,-3.3330686675058843,3.4411798083068454,5.278600466779586,18.77661979520976,15.569602094306571,-14.597358800104303,22.484862082224584,0.768793523578124,-0.7434518263137256,-0.27411562781184834,-4.563845828827437,-2.5599913764370625,0.04961792563020138
2777,F,V,41.200201966300796,-6.438960784098459,2.063070728818314,36.69475831370631,-6.111945596581511,27.805786865890813,18.375687949525304,-23.771019608194287,41.12905017855219,16.086983021754786,3.7170779495915327,-3.7024646924930993,-42.82401359100028,21.534347164527,5.475945251574959,31.616789424610992,23.609548623818625,-7.436823661637145,1.4902300742908903,-29.86930150293854,-4.278607038251263,8.195933419640177,12.655903016217671,-32.36698118349762,1.1460024048901931,3.1495264787295207,0.21032841839496666,7.111608459885675,1.6430477335104132,2.060616954523452
2778,A,W,0.44059063064161963,0.3425143471030694,33.74157335155209,2.2251991426989264,-4.044020754378151,-11.894565689012417,2.9109137279630244,-2.260169646518247,-9.347072700829646,-34.32290212854069,-4.822834716499731,29.145952738098835,13.5627722678276,-9.8828468558937,-22.83512843735761,-8.566172174801551,39.05911296282911,9.09152416302266,11.097075944233332,14.864951258368631,-44.75950664192574,7.186750928080977,14.78957323626947,49.884382889312256,-2.1079458586122253,3.264385574900035,1.6666821921381847,4.562007614580622,-4.072550889007492,-7.176476151716001
2779,F,V,45.16669237025398,-1.7215412102864445,-13.113582477386625,38.00251542410737,-12.773263507228666,25.365534579184903,24.944366186111658,-11.930944578639302,46.28974881487498,14.834130971070156,-7.175875647212113,-8.017072601679477,-39.92902624853933,11.601344411673018,-1.820199473043603,42.56068896785805,28.708649054188975,-9.770373637565044,-13.702071611689963,-32.34673577075222,-0.20714040741912143,17.784602177825615,3.122502492431392,-31.594746106610017,0.2784193257005504,2.1616701041203683,2.8624022054037925,0.23307356007370852,6.553455003624732,-0.3884623666317716
2780,B,X,4.380225195899516,-29.118420318913536,-1.4324019182091403,-2.2855545431721276,26.92836280069243,-0.22576857118312393,-45.58329109472019,-20.90902209043666,23.83033276821732,17.43217868947515,1.6007071924049523,-6.461010331082813,-22.93450136634048,23.593885658530645,9.097229934226071,-7.152099958058698,-12.780953674104683,-0.622655570059905,28.324990615247458,-8.35241207927937,19.67199818622828,-23.95419316284169,5.098834037716882,-26.31020245380959,-0.0997740291521028,1.067462528650703,-2.9870578067739464,0.05941321885135416,-1.780792223852627,1.8355340765670498
2781,D,Z,35.40224067661509,-15.888380541605585,-0.0866430754986105,26.06823408198626,4.301948659976912,-1.5227474720415477,-7.363318719371477,-1.8575748183287222,9.755633635235766,-2.206672022835823,-0.7799998958797385,-1.665173999032186,-31.42143966831915,14.75963501611023,-30.37829000667777,8.115494644242567,23.492872899300426,-3.518665576546562,-14.343493275944294,4.46004913799127,-0.49239894369871884,-2.3059697724975905,-5.4709741376960235,-4.403352516680812,-0.6169293423133673,-0.3373346543390207,-0.939490857878826,1.2187253146353583,4.124340249351189,-2.3704365517254575
2782,C,Y,-9.147851804267125,-8.605372528254634,48.27016882163118,14.384622513728303,-38.5750084414359,12.601740912511204,41.77819251405586,-7.043502659811346,18.784495634726138,-0.15775565397962588,-2.7924539761428058,-18.988500647816206,29.131519566539808,-4.893990145726438,21.577902375982,4.317513519497351,0.7069675196996315,11.911467989424036,,8.64935875706771,-79.34841279911383,-11.892519455366536,41.28066613111709,-12.10941112704292,0.12961489475251853,2.384283993766997,1.2097341827369565,4.461614549962542,-5.910374670138932,-1.8472627923810787
2783,F,V,44.25207603488006,-8.280144511113924,0.7697582953279092,39.910149250157176,-6.627408245672442,20.7354634003059,21.29179465969675,-23.50247476387981,54.92872048695719,1.992112808488173,-3.778126433426329,-5.684369699842049,-37.069013942709454,1.6206489965190993,3.606744344415656,41.543213924602796,28.118325798916338,-14.06334097559608,-5.625720523842737,-25.461544644818655,5.736901963187481,12.39280476541124,5.5647252576647785,-31.35319080561046,-0.23808207025226918,1.5996740884528498,-0.6388809421347619,-0.8750385208455109,-0.3372352806264969,-0.9286884604752463
2784,D,Z,32.31889114410733,-12.17018317845503,1.5862907350456084,28.993933550442367,1.813029507184969,2.6888408639980987,-6.642511630059989,,9.680224091447922,4.137136853690624,,0.2775851141724992,-30.982895392093422,19.45479784774718,-24.727439219989414,4.529411209528497,20.83102409302914,0.677324744694122,-10.061207144403575,-1.7396887048596503,-3.9095045921175267,-0.8742857654051708,0.205958441811684,-2.565498301406137,3.8780257034001657,1.1598491521793013,-0.4266151758886173,1.0227577180957232,-3.786147788998447,-1.66056131144256
2785,C,U,-10.823845825775674,-9.560107066613755,42.48560735029911,14.972775232643432,-40.40504442746734,7.189631690130771,36.77145709405322,-6.009785739154149,20.85644993943152,-3.1453987898039273,-9.262081980042357,-18.311463173656247,30.088519806237578,-12.998449170537382,18.363692552138332,5.414995386014766,,11.536908156350695,-12.664658080386468,9.561087698779529,-74.29159310194676,-8.436206262428698,37.546167493071884,-4.839360942829654,-1.6020960731687959,3.4059431354136875,4.2011482890358725,-1.9420021548106647,3.7122557110804904,0.7316647744903672
2786,C,Y,-4.529050773895817,-4.763187057469736,49.82999218715536,21.159504476462068,-38.890359404175086,11.898331234546607,43.609384458729096,-6.974636541508246,22.09308712421801,0.23269754877671112,-3.1285559845705446,-14.059408245243386,28.191065564372373,-6.219333192685456,16.24365098228207,3.5600281073710813,1.4473155643132962,13.592950961771948,-14.15340540894872,6.441930525467221,-77.5714038656759,-7.282447091999646,38.470069701697994,-7.565192585350344,-0.6358596380552376,-1.5227772726076707,-0.7151179486917982,-0.43653672605515276,-4.168797962460738,-0.6305988076210767
2787,E,U,31.547681799026606,33.090180042528196,-26.456908986124628,2.8982681004010473,14.814659677222272,13.185487329859978,-14.391791099064855,20.12200803149635,-53.1894545505903,27.718322877943244,-0.9193868765896696,21.93759379925161,-39.3757206423263,30.04737389000792,-27.859383211921315,-21.454466758134146,-6.521982026930242,-3.1579078606069926,6.428794221693214,-2.876415777039904,17.016869577109137,17.182966357112562,-14.134862409261158,17.49322710052377,0.12905104918502935,-3.754672311831645,-1.404385826402604,-1.2608166532432499,-4.0147115535380635,3.6260086865757457
2788,D,Z,29.23620519230234,-16.075457964653875,9.259843462606085,32.98696089106341,-4.5657053837822215,1.6844240312624663,-1.5773138966607425,-6.042478343503631,10.603771228989842,3.5770122766667205,-0.12864997378403054,-0.027035979174659275,-31.752104362945342,16.213217787517443,-23.39490607224097,3.5931181450771907,20.183768203492708,2.595434227210765,-7.894362912144943,3.051384390610084,-17.326932496292386,-1.2841893408076857,5.14386661646548,1.060657464576913,0.048214965696914094,-5.008265400886756,1.8723567612569316,-2.109086703566355,-3.992020267333049,-0.2798581415043626
2789,C,Y,-10.943158044258002,-10.369288668984783,51.18477740632032,12.088626795177342,-37.87507491626935,13.09941958416448,42.78455968565231,-9.704776894197192,22.835112005480287,2.9187936197360855,2.2459214071941282,-16.757134172185452,28.602211905106415,-3.407255387169574,23.41095445416483,5.265473125740632,-2.47073771853195,12.376201725857381,-7.729961651718263,4.908384302135904,-75.38627306784628,-13.197598179034511,39.09138128298576,-16.731001542980515,5.228381481214634,-0.07238463114129456,-1.8581385883899149,2.0902875348567242,-2.3557574439556395,4.620633756060221
2790,B,X,-8.038567677245656,-32.049339524547555,-0.8422444157145126,-4.340993340252991,18.977263545108485,-2.556755960231492,-47.522381737492275,-26.11548574198009,14.770425358941239,16.423494391466143,3.477096866955744,-17.415614329384834,-10.808640450112602,22.902776433190688,16.41444624935432,-13.865752501401449,-16.263011275106088,3.21541855562581,21.312657843902972,-3.029427612485744,16.61458743980875,-31.590831090274612,12.270006831662155,-24.854894369553342,-0.2539327243518446,2.0028125336342764,-5.112847329380483,0.09081382359578108,-3.2909999661895437,-0.9043429857864503
2791,E,U,31.944580272263465,33.876620893051566,-22.893685949318858,0.7051722221767023,16.176461613936695,11.691620832647864,-15.040947916181011,22.04982306994149,-53.65815921775683,26.593428502471006,-1.2864737046887917,22.91242214524476,-34.82150174550567,29.07049271965289,,-23.787014442285397,-8.55789349286125,-2.6831004404877836,5.345818853528818,-0.5111500047430759,15.445764339179934,15.567919442096576,-14.97596119892774,17.56065537305039,0.6291409788262833,,-1.4442805818012903,4.186454221952316,-6.7966813612996955,2.279767649901343
2792,B,X,-9.974968454021223,-30.80857553495392,3.336021439522833,-7.929903976795986,19.83154564583709,-6.0994088426851745,-40.09921365443454,-17.992953191699577,,10.607519704407697,3.1238691552169264,-13.43981522817246,-5.6909838156206956,15.260152572374219,13.342874668791726,-11.183337459932421,-17.54681185449709,2.193758586842673,20.17896300595195,0.8751002923725082,13.105426348347699,-28.80211042788285,7.014751992689118,-23.044405656492362,-0.6934546697700523,-2.01150746709751,-1.6494618960424603,0.7641412789022057,1.5012985682729856,-1.8764089219581965
2793,F,Y,41.83319021155055,-1.9840953952949225,-14.043861497356612,39.30667148131285,-3.8798865144716217,23.947399905119486,7.916488084151529,-26.262296847094905,45.52705859938971,13.067435339393466,-6.073493629930847,-5.2748491532456665,-40.59955860750087,13.078269805334388,5.02928934010845,33.94798987349367,26.77854957526336,-9.29127864600905,-2.9704337715935196,-34.78655800346007,14.049672832360919,14.612073627668032,7.480649101062272,-25.764808516344665,0.7977290441808301,-6.0653615800477665,2.88355213741182,0.6415690215179152,-4.371610453363804,3.3507392102585962
2794,A,W,2.447584991578162,3.6406795000102594,33.31888666245416,-5.356483880640727,4.035486056804474,-11.549053454749416,5.235985155246881,6.4442205758396165,-11.452411728591084,-35.85210644585983,-5.049619814678035,31.979928742751973,11.489835995214657,-13.73703688581392,-21.92547322388422,-7.256405338308365,31.317643901009,3.0403443785401842,15.6354881867126,19.23825609149468,-40.28829239488363,8.06018887890993,8.547173928714752,44.57897804347819,1.067060347593853,0.6147746417122896,-2.542807511677718,,-2.4345633213481688,8.409183149464535
2795,B,X,1.1173109511297667,-24.15819282657773,-8.732030093003065,-9.22723613761734,19.402300165433036,-3.2108255964234584,-45.80766292401226,-17.235441050020288,12.420541980756504,17.183647177544678,-1.083704328252268,-14.144763067232208,-9.80736253989701,18.70269930730448,5.974981704137104,-9.235428483563176,-14.650270898028536,-0.9078456404785253,14.273316901099799,-4.770918088120418,26.07611436625104,-25.600499970612013,1.0269225084971243,-25.843576688928955,-1.1541374146974408,1.9985463996316128,2.254807541994412,5.331198996902357,1.4566030815430442,-3.7173020870662055
2796,A,V,-10.683042779876605,-7.579250513497197,48.616151994084376,18.42207420188025,-41.19925062636463,7.84624659117856,42.99745453853358,-1.1439694405276841,13.496290217747934,-1.5299265807672668,,-18.94396926118938,32.68503999304262,-5.989035582199531,13.835271418893505,-0.70967649310019,-0.2344021749049876,15.824016565350314,-20.121831251826332,13.987145864866097,-83.207483793374,-10.90734177516255,38.52211061773785,-4.459426646085044,-1.1807311209900757,-2.2972705486407192,1.315419012350511,2.410030599135209,2.4411453883950562,2.5464296459295648
2797,D,Z,38.56885084541493,-15.303918390301053,-5.378721508109997,30.307064202920788,1.426375090948557,1.310444169374432,-10.08353933494547,-7.653939323781878,9.045997046375046,0.29350153192803274,-2.2831892640476,-9.17043128424478,-31.8735096582084,16.82583398930547,-27.40280636919126,8.752598529755055,24.427009109188212,,-20.451865123032036,2.4546215602990102,4.991016671938738,-4.096229711189267,-2.448509388543883,-8.699741777485865,6.6328703486149525,3.051437593394856,-4.3648176726812995,-2.0076421430885225,5.200531395182663,-1.2940394707573697
2798,D,Z,37.869149716108396,-17.259083399237042,-5.7673366459025495,34.17894052908259,0.5556445911118597,4.726555286382728,-6.604563622932907,-9.662498207451202,18.837640421150745,0.13215802070212312,-4.994659744618808,-10.774659312836693,-34.00443476183523,17.32460370805026,-21.188772447763178,14.456300435803197,28.24980281188707,-4.029791863441153,-17.995155275689214,-2.3518848326228197,-1.962673505400299,-1.9879893711248329,3.070294457514553,-11.006569968189883,0.7969419695289262,-1.6507909178269573,-3.9197609220639755,0.9990897570765371,3.6078833124643985,
2799,D,Z,47.078302851958455,,4.197584234372853,35.68170458735892,7.839036274257566,5.7132158646784825,-5.308932744288005,-9.008797928068773,20.0617323824655,2.9364784252989335,0.22039935470927752,1.2550558477943383,-37.56389236235973,18.166992638120462,-27.50496299366516,9.948699050733506,20.88062558526027,-5.3261219533992925,-11.696001296028971,-3.0101768008572263,4.094636524484217,0.16279883865550282,-3.300787313752312,-11.78869810191545,-6.5847507118866835,-0.5153135598351544,-0.7248503230383754,-0.025440833633708665,-1.6923510852970858,-4.6554559572603225
2800,D,V,39.78963175535855,-10.716438922530038,7.47163219943956,26.378179411021975,7.138199740570391,5.434518688631895,-8.709630837360896,-16.818791803936847,18.53609156335655,-7.168570122205458,-2.5054243266246186,1.8245430144716797,-26.22396575607587,13.053937004034832,-19.662261255521212,10.808694753620706,29.96971643914743,-6.1937750850272275,-5.4141024800299276,-3.1830406836080742,-0.01240869709343162,-1.7805425688817156,5.219118262241367,-5.939109181098274,-2.4001955417032756,-2.8822699939070424,2.406208179731247,0.10058084142009666,2.239050274553054,-1.0285197150751477
2801,A,V,48.88236330480518,-10.654632958297096,-13.410437270267055,39.57232428735772,-6.623461990243744,25.014061594463257,10.649681026187316,-19.62788079231017,52.29351905946456,5.953345853701219,-18.40355337720355,-18.08631325674827,-40.280677553680846,9.387841408405441,5.063796607885781,43.35125152687094,35.12409036300979,-14.601573660904041,-10.888252940759529,-25.54148575864057,-4.814804247314848,9.719312643826227,15.01949115137857,-34.46869592133697,-1.6921057636754844,-1.0871698129806326,-2.438967558509325,1.7279916896335665,-5.486295496200232,-0.9176493185365
2802,C,X,-7.586171066030314,-27.04925759977664,-2.133896422711855,-1.3929637541425168,22.33383246894456,-7.156741483337368,-46.69855663932908,-19.10076587762728,3.2782527111366813,9.28451664260128,4.254592336875655,-14.046967191453886,-9.71069085230188,20.934759355698702,8.155707913030291,-19.859161355722335,-15.180605856949128,3.8657910908019772,14.790589350984087,5.228021220185735,17.495657686293637,-28.481014780805477,7.968514913833907,-13.330554811755077,-1.1500582080194297,-0.8343544724476688,1.2503088951623544,-5.246782996087669,1.1956688105993716,0.5014562369789759
2803,F,W,34.43924195487443,-4.1883517431045565,-0.26042200791477477,29.440937583596934,-10.117832476136718,21.55496537783043,8.86189135049618,-23.267449438466787,27.020193370367473,9.944866895776899,-3.5614312483977635,-6.034702156285771,-29.940496238294127,15.218721965913947,2.781291042414191,23.231776319218266,26.327431362370746,-5.7629863235286924,-1.9690145630935074,-21.77285382541045,-6.667697894949001,5.737231022614345,15.77694131660688,-19.113034914832575,1.3001986661390408,1.4577654789567762,-0.7056567149985851,0.44036599282521083,4.095071260003317,-5.248198855080492
2804,C,Z,-13.15736874751341,-11.418636716541341,52.18139112220492,13.126241135062779,-38.434948463529196,11.020912228170076,42.722686374723004,-6.541083811731705,22.7892956671931,-0.5401872432502959,-1.8479445643225851,-18.805930052306138,32.06611423073765,-6.19530406245465,23.362011127552474,3.950295438560678,-1.9923544017054127,13.431618347566852,-9.946617949400196,9.313362707318667,-82.64436777792443,-13.600834254616892,41.73689928385457,-13.159216755008472,4.362900980714535,6.640037983851563,2.6268177685614598,-0.6393429751709054,0.04092338226531977,3.110893997671769
2805,A,V,1.468615351245778,,31.766562693539242,-5.397053102871859,2.9029326148396097,-11.772575431115365,0.8081260541159013,-0.41251502844360943,-16.001144085108265,-35.553391844458034,-2.5934566255752927,31.23713782184261,12.727910800960077,-13.172309982269143,-20.676649232375944,-10.193694705412511,31.713348526792885,3.051256469650065,15.442439740830451,18.026267874325296,-31.979468721452935,6.618814794897874,9.011801327567259,46.306572566149356,2.3784308938637633,1.1395177077788945,-3.0333749361660254,4.445394446681702,1.9909121694295275,1.3948420956616057
2806,E,V,31.37385182957999,34.947412456182505,-28.02276710943804,-1.0467904274741415,18.58570926594629,13.279423042185764,-15.132962769361386,24.31136737078741,-59.43884638182379,27.974907065956724,0.8899595935000661,20.237883121492196,-37.5922929500793,32.86081883245569,-28.77224098625893,-24.273134342907557,-10.357457926655142,-3.959842112398814,3.706996870081449,0.1799301387360437,18.976771505676016,14.777413853084889,-16.13553450650322,14.803243594745101,3.216638941031738,-0.28493264392832784,1.1768097507364557,-1.5201641475425705,-0.582666671457143,1.838040322909111
2807,D,Z,39.180292988114516,,-1.532850048341345,24.141300488732988,7.075599796052869,1.4454307003362379,-11.625794809807688,-2.239463109186127,2.7312247941989787,1.7265335984961379,-2.0860498574750146,-3.257849928621562,-30.18102202567622,17.34362908090487,-29.0104133053474,2.8985093009858636,17.4295943875818,-5.235672185953533,-14.794293542703551,5.553828078217876,3.818840899028187,-4.2347154022473354,-4.393811548191788,-7.205957663676678,0.2927339125585695,0.547459866195274,-0.6015482399070946,-5.440623227094294,3.9006238168693,-2.4258102935758603
2808,B,X,5.3013372466174085,-15.558355133137233,-10.064674855737305,5.429386846176417,32.18833254581131,-4.9513937012732,-47.22510394658012,-16.944203245131593,5.8154108960162105,3.765002047836912,-1.1257729254369346,-10.606638402626894,-13.402174829184645,16.15791859269047,5.243544434893084,-17.001431450435746,-13.772824302439908,-2.4518101231346847,10.068206492645812,3.7188403766472433,32.00330579965793,-20.054272873922717,2.247273228117029,-11.841615687543982,,0.08554713971401764,1.3618654991543626,-0.603067810265372,-1.1052088155838404,-2.8860391435828348
2809,E,U,34.41788781554419,36.072719028535445,-23.34648289622483,5.315528865153252,19.52275472044493,12.400142623165218,-14.185326589419759,18.473623519566846,-56.80386446478772,21.69519087343241,2.0088746137559674,20.473382671481282,-35.77834740024509,28.440875619872195,-28.16263638793812,-24.887196610666464,-8.764361855747424,-5.451669866978447,1.2442502414834813,2.536636197664416,22.939242797008806,14.917951019821166,-14.885104162996907,16.890983162390846,3.945240871435986,,1.4423255292679338,2.326628882661699,1.3275541804049464,-3.3739563282408964
2810,C,X,-13.739810973395418,-7.174893716922066,46.25647719971129,12.386440353268167,-40.0554507178486,9.869455961257298,43.620921873884186,-5.443478649848805,14.224201106264392,-4.725463167703765,-1.570707568480108,-18.300464163927657,33.38769954337174,-7.586102674801047,20.223134126447206,3.978928106260418,3.6599934084074377,12.847162733959888,-14.93835810079557,10.194395368664457,-78.19442478321938,-10.232982664721552,39.4742356001582,-6.376732380095676,1.8433282868339242,-1.2104255288228478,1.6013226194873735,-1.8721953379107195,-6.187420631524407,-1.3322836395966067
2811,F,V,57.10471117487228,-1.191197962474055,-16.884698710897545,54.74642583189262,-2.34329973149232,33.17659129130512,8.213707240060696,-26.26730884142855,46.93517544000893,17.278725286490754,-10.284943101424734,-12.828161956356102,-49.74024799268471,30.332825995569145,0.9548408425813957,34.687281130325346,36.872648331286086,-6.599504754113688,-14.165053422320442,-37.422527879628745,-1.3463488471449097,13.699079979963653,18.640839848168405,-30.355672165752914,-1.396765321549986,4.2493652159982265,2.301609486004247,9.002301123583699,0.31861808769512645,-0.2677218284378433
2812,A,W,-2.350497812207851,-0.8781774753676306,32.609087823543035,-10.89091660152377,1.2288464572250277,-16.25106499171451,-3.7714867587232708,1.5769480700013094,-13.9306793007513,-34.458338050116296,-4.519754885599333,31.719646924838393,15.289247070880675,-14.794223265758307,-24.02629170100426,-10.516268854561968,31.51446015116775,4.785815363302546,17.738547394566634,19.017693472547485,-34.19793818230496,3.9944166739314637,6.829302067493706,47.079958048608496,-0.37422878021007605,0.08702573620678833,0.4165788191621481,-1.9045468120956248,-0.538463408057939,-1.6798824819761913
2813,B,Y,-2.0827428142271263,-25.831403995864473,-10.208368331006758,,,-5.414014881581647,-44.91736779633329,-18.502854241436562,17.654860681077892,6.472262135193641,-1.5391231852859368,-16.83456396633715,-8.864718010626191,19.634263114699067,7.8661211831393425,-9.911257223145421,-7.4609763483100435,2.830865042263362,7.448744131585548,-2.591417951855176,20.989096376434414,-23.569418956556774,6.432629035612241,-17.513255959345454,0.1356203239293112,5.232588565822086,3.676395462219496,9.346137430443212,0.5869262857584852,4.066746068881148
2814,C,V,35.261302615844464,-12.245901365729068,-2.6248324542963406,36.67267268016944,-11.484464590414301,24.01327953821148,19.29843856288445,-19.072398326535737,42.98755740374484,,-2.042854387244335,-12.04891252923148,-40.704072826458564,14.999665997919593,7.732077124858824,34.59839535439862,22.472024477364315,-7.820640522253022,-3.615764128242782,-24.6586132954581,-8.833808301316676,,13.00846917426,-32.80004953113575,,1.7839672440852248,-0.5157201592880623,6.758730243075621,-0.028062763189725552,-1.6683441429275505
2815,B,U,26.88000701294292,38.56177224974357,-21.13675950951999,4.666355916266897,15.598596135535841,11.295909624470509,-8.251120896202929,22.45228044708924,-63.510746444540686,,7.314883931741477,24.57236643329265,-32.51428724974953,31.67064021923161,-30.308108407556272,-29.069375196086952,-9.542941511019713,0.5522724504887595,0.26078485333764156,,15.93588242625059,17.15713365515223,-15.313724821239678,24.185898462029765,1.0355850330936827,-1.2364487255892416,6.429071023159347,1.2395405289151165,6.439146767187641,0.925934168240409
